"URL","ID","Imagen","Descripcion","Precio","Ubicacion","Habitaciones","Banos","Dimension_propiedad","Dimension_terreno","Titulo","Phone1","Phone2","Email","Seller","Tipo_de_vendedor","Estado","Nueva_usada","Type","Venta_Arriendo","Region","Comuna_Ciudad","Parqueaderos","Year","Destacado_Superdestacado","url","seller_id"
"https://www.infocasas.com.uy/departamento-cantegril/186103801",186103801,"[""https://cdn2.infocasas.com.uy/web/6493e6e1df808_infocdn.jpg""]","El complejo Ocean Drive Country está ubicado en Av. Roosevelt y Campos parada 16. Punta del Este Contará con planta baja y 21 pisos de apartamentos, con torre de 2 subsuelos de garajes, cocheras fijas para cada una de las unidades (incluidas en el precio), hall de entrada con fina decoración, tres ascensores con puerta automática, aberturas exteriores en aluminio anodizado con vidrios DVH, cañería para tv. cable, pre instalación para aire acondicionado, aprovisionamiento de agua asegurada por tanques de reserva alimentados por doble juego de bombas automáticas ,etc.Las áreas comunes  tendrán piscina exterior e interior climatizada, juegos exteriores para niños, 4 parrilleros cerrados, sala de juego de niños, sala de adolescentes, sala de adulto, lavadero común, gimnasio y micro cine. Las expensas se calculan 3,5 U$S por metro cuadrado.Las unidades contarán con cocina con mesada en granito, grifería cromada, muebles bajo y sobre mesadas modulados, dormitorios con placares, baños con grifería cromada y aparatos sanitarios nacionales.El complejo está en obra y quedaría finalizado para setiembre 2020.CBU21828 AP2105706",290000,"Cantegril, Punta del Este, Av. Roosevelt y Campos parada 16","1","2","117 m2",,"Departamento - Cantegril",97434951,,,"CASAGRANDE",,"A estrenar","N/A","Apartamento","Venta","Maldonado","Cantegril, Punta del Este","1",,,"https://www.infocasas.com.uy/departamento-cantegril/186103801","268884"
"https://www.infocasas.com.uy/venta-apartamento-2-dormitorios-y-terraza-la-blanqueada-montevideo/190924665",190924665,"[""https://cdn2.infocasas.com.uy/web/6618e3649bbbf_infocdn.jpg"",""https://cdn2.infocasas.com.uy/web/6618e3653f2c7_infocdn.jpg"",""https://cdn2.infocasas.com.uy/web/6618e3660b309_infocdn.jpg"",""https://cdn2.infocasas.com.uy/web/6618e366bb4b4_infocdn.jpg"",""https://cdn2.infocasas.com.uy/web/6618e3678e966_infocdn.jpg"",""https://cdn2.infocasas.com.uy/web/6618e367dd0b5_infocdn.jpg"",""https://cdn2.infocasas.com.uy/web/6618e3683bfd0_infocdn.jpg"",""https://cdn2.infocasas.com.uy/web/6618e3687721e_infocdn.jpg"",""https://cdn2.infocasas.com.uy/web/6618e368b7154_infocdn.jpg"",""https://cdn2.infocasas.com.uy/web/6618e368efedd_infocdn.jpg"",""https://cdn2.infocasas.com.uy/web/6618e369a0370_infocdn.jpg"",""https://cdn2.infocasas.com.uy/web/6618e369e01cc_infocdn.jpg"",""https://cdn2.infocasas.com.uy/web/6618e36a805ae_infocdn.jpg"",""https://cdn2.infocasas.com.uy/web/6618e36ac312e_infocdn.jpg"",""https://cdn2.infocasas.com.uy/web/6618e36b09f49_infocdn.jpg"",""https://cdn2.infocasas.com.uy/web/6618e36b464ce_infocdn.jpg""]","            Hermoso apartamento en La Blanqueada, al frente.Consta de 2 dormitorios, living comedor con cocina integrada y salida a terraza, 1 baño.Amenities: Salas de estudioEspacios de trabajoColivingParrilleroGimnasioSolariumGarages opcionales desde USD 18.050Fecha estimada de entrega primer trimestre 2025Consulte formas de pago. No deje de consultar!        codigo referencia : EBU55248 AP5970873",181414,"La Blanqueada, LA BLANQUEADA","2","1","51 m2",,"Venta apartamento 2 dormitorios y terraza  La Blanqueada Montevideo",91510100,,,"Emiliano Pedrozo Inversiones Inmobiliarias Montevideo",,"A estrenar","N/A","Apartamento","Venta","Montevideo","La Blanqueada",,,,"https://www.infocasas.com.uy/venta-apartamento-2-dormitorios-y-terraza-la-blanqueada-montevideo/190924665","173878582"
"https://www.infocasas.com.uy/terreno-en-barrio-privadoacceso-a-playa-puerto-seguridad/290269",290269,"[""https://cdn2.infocasas.com.uy/web/651d590d56e06_infocdn.jpg"",""https://cdn2.infocasas.com.uy/web/651d590e472ef_infocdn.jpg"",""https://cdn2.infocasas.com.uy/web/651d590ee4602_infocdn.jpg"",""https://cdn2.infocasas.com.uy/web/651d590fa2b58_infocdn.jpg"",""https://cdn2.infocasas.com.uy/web/651d59106d3b2_infocdn.jpg"",""https://cdn2.infocasas.com.uy/web/651d591129e2e_infocdn.jpg"",""https://cdn2.infocasas.com.uy/web/651d5911e56c0_infocdn.jpg"",""https://cdn2.infocasas.com.uy/web/651d5912cc5f8_infocdn.jpg"",""https://cdn2.infocasas.com.uy/web/651d59132e2af_infocdn.jpg"",""https://cdn2.infocasas.com.uy/web/651d59136570d_infocdn.jpg"",""https://cdn2.infocasas.com.uy/web/651d5913b16a2_infocdn.jpg"",""https://cdn2.infocasas.com.uy/web/651d5913ee9dc_infocdn.jpg"",""https://cdn2.infocasas.com.uy/web/651d591435bcf_infocdn.jpg"",""https://cdn2.infocasas.com.uy/web/651d59147fa02_infocdn.jpg"",""https://cdn2.infocasas.com.uy/web/651d5914b6dbb_infocdn.jpg"",""https://cdn2.infocasas.com.uy/web/651d591510582_infocdn.jpg"",""https://cdn2.infocasas.com.uy/web/651d59154305d_infocdn.jpg"",""https://cdn2.infocasas.com.uy/web/651d591575980_infocdn.jpg"",""https://cdn2.infocasas.com.uy/web/651d5915b8573_infocdn.jpg"",""https://cdn2.infocasas.com.uy/web/651d5915f304d_infocdn.jpg"",""https://cdn2.infocasas.com.uy/web/651d59165b8c9_infocdn.jpg"",""https://cdn2.infocasas.com.uy/web/651d5916ac769_infocdn.jpg"",""https://cdn2.infocasas.com.uy/web/651d5917157ea_infocdn.jpg"",""https://cdn2.infocasas.com.uy/web/651d591746dfc_infocdn.jpg"",""https://cdn2.infocasas.com.uy/web/651d59178d59b_infocdn.jpg"",""https://cdn2.infocasas.com.uy/web/651d5917c4729_infocdn.jpg"",""https://cdn2.infocasas.com.uy/web/651d59180d028_infocdn.jpg"",""https://cdn2.infocasas.com.uy/web/651d59187160d_infocdn.jpg"",""https://cdn2.infocasas.com.uy/web/651d5918aab8a_infocdn.jpg"",""https://cdn2.infocasas.com.uy/web/651d591909f60_infocdn.jpg"",""https://cdn2.infocasas.com.uy/web/651d5919632ea_infocdn.jpg"",""https://cdn2.infocasas.com.uy/web/651d5919b3c82_infocdn.jpg"",""https://cdn2.infocasas.com.uy/web/651d591a1306c_infocdn.jpg"",""https://cdn2.infocasas.com.uy/web/651d591a66d48_infocdn.jpg"",""https://cdn2.infocasas.com.uy/web/651d591ac91ec_infocdn.jpg"",""https://cdn2.infocasas.com.uy/web/651d591b2e56b_infocdn.jpg"",""https://cdn2.infocasas.com.uy/web/651d591b63330_infocdn.jpg"",""https://cdn2.infocasas.com.uy/web/651d591bbfcc7_infocdn.jpg"",""https://cdn2.infocasas.com.uy/web/651d591c38f76_infocdn.jpg""]","El Club de Campo ,MEDANOS de PUNTA GORDA se encuentra dentro del Hotel Casa Chic.Se encuentra  en el KM 1 del Río de la Plata, esta a solo 15 minutos en avión desde la ciudad de Buenos Aires y a una hora y media en lancha cruzando el  Delta y se encuentra entre Carmelo y la ciudad de Punta Gorda.MEDANOS de PUNTA GORDA cuenta con excelentes lotes , con vistas al río , laguna y bosque.Algunos de los servicios que tienen son:Seguridad las 24 hs.Cancha de Tenis.Playas.Lagunas naturales.Hotel Casa Chic.Tendido eléctrico subterráneo.",214200,"Carmelo, Medanos de Punta Gorda - Casa Chic",,,,"3.545 m2","Terreno en barrio privado,acceso a playa , puerto, seguridad",59892806062,,,"COVELLO INTERNATIONAL",,"En construcción","N/A","Terreno","Venta","Colonia","Carmelo",,"2025",,"https://www.infocasas.com.uy/terreno-en-barrio-privadoacceso-a-playa-puerto-seguridad/290269","210"
"https://www.infocasas.com.uy/venta-de-lote-de-1805-m2-en-barrio-cerrado-acres-de-solanas/191568575",191568575,"[""https://cdn2.infocasas.com.uy/repo/img/173452776_DPT-2196-TRA_457.jpg"",""https://cdn2.infocasas.com.uy/repo/img/173452776_DPT-2196-TRA_273.jpg"",""https://cdn2.infocasas.com.uy/repo/img/173452776_DPT-2196-TRA_712.jpg"",""https://cdn2.infocasas.com.uy/repo/img/173452776_DPT-2196-TRA_112.jpg"",""https://cdn2.infocasas.com.uy/repo/img/173452776_DPT-2196-TRA_181.jpg"",""https://cdn2.infocasas.com.uy/repo/img/173452776_DPT-2196-TRA_397.jpg"",""https://cdn2.infocasas.com.uy/repo/img/173452776_DPT-2196-TRA_448.jpg"",""https://cdn2.infocasas.com.uy/repo/img/173452776_DPT-2196-TRA_892.jpg""]","El privilegio de vivir en un lugar con una densidad poblacional baja y un entorno natural que apunta al cuidado del ambiente, rodeado por un bosque de pinos, y las internacionalmente reconocidas canchas de golf Club del Lago, hará que los residentes gocen de un encuentro con la naturaleza sin comparación. 
Ubicado en la Laguna del Sauce, un lugar de privilegio en la costa atlántica, en las cercanías de las playas de Portezuelo y Solanas, a una hora de Montevideo, 5 minutos del Aeropuerto Internacional de la Laguna del Sauce y a tan solo 20 minutos del centro de Punta del Este.

Gran lote de 1805m2 en Barrio Cerrado habilitado y pronto para construir.
Cuenta con acceso a electricidad UTE, agua de OSE, saneamiento, internet y telefonía por fibra óptica.
Cerca perimetral y vigilancia las 24 horas.

Consulte con nuestros asesores*** /*** 
***  />
destinopunta.com

Consulte con nuestros asesores*** /*** 
***  />
destinopunta.com
Referencia Interna : Tera-2196",115000,"Solanas, ",,"1",,"1.805 m2","Venta de lote de 1805 m2 en Barrio Cerrado, Acres de Solanas",42486427,98426753,,"Destino Punta Inmobiliaria",,"Sin Definir","N/A","Terreno","Venta","Maldonado","Solanas",,,,"https://www.infocasas.com.uy/venta-de-lote-de-1805-m2-en-barrio-cerrado-acres-de-solanas/191568575","173452776"
"https://www.infocasas.com.uy/espectacular-planta-en-la-peninsula/191691298",191691298,"[""https://cdn2.infocasas.com.uy/repo/img/147022_IVP-8313-TRA_358.jpg"",""https://cdn2.infocasas.com.uy/repo/img/147022_IVP-8313-TRA_255.jpg"",""https://cdn2.infocasas.com.uy/repo/img/147022_IVP-8313-TRA_122.jpg"",""https://cdn2.infocasas.com.uy/repo/img/147022_IVP-8313-TRA_867.jpg"",""https://cdn2.infocasas.com.uy/repo/img/147022_IVP-8313-TRA_453.jpg"",""https://cdn2.infocasas.com.uy/repo/img/147022_IVP-8313-TRA_690.jpg"",""https://cdn2.infocasas.com.uy/repo/img/147022_IVP-8313-TRA_885.jpg"",""https://cdn2.infocasas.com.uy/repo/img/147022_IVP-8313-TRA_739.jpg"",""https://cdn2.infocasas.com.uy/repo/img/147022_IVP-8313-TRA_885.jpg"",""https://cdn2.infocasas.com.uy/repo/img/147022_IVP-8313-TRA_292.jpg"",""https://cdn2.infocasas.com.uy/repo/img/147022_IVP-8313-TRA_205.jpg"",""https://cdn2.infocasas.com.uy/repo/img/147022_IVP-8313-TRA_312.jpg"",""https://cdn2.infocasas.com.uy/repo/img/147022_IVP-8313-TRA_998.jpg"",""https://cdn2.infocasas.com.uy/repo/img/147022_IVP-8313-TRA_434.jpg"",""https://cdn2.infocasas.com.uy/repo/img/147022_IVP-8313-TRA_416.jpg""]","Excelente depto con una superficie propia mayor a 200m2. Espectaculares vistas, súper luminoso y con orientación a Playa Brava. Gran living con estufa a leña, comedor, 3 dormitorios, 3 baños (todos en suite), cocina súper equipada con breakfast, área de servicio con baño, lavadero y doble garaje.
Inmobiliaria VERONA PUNTA
Consulte con nuestros asesores.

Referencia Interna : Tera-8313",420000,"Península, Punta del Este, ","4","3","200 m2","200 m2","ESPECTACULAR PLANTA EN LA PENINSULA",59842449687,,,"INMOBILIARIA VERONA PUNTA",,"Buen estado","N/A","Apartamento","Venta","Maldonado","Península, Punta del Este","2",,,"https://www.infocasas.com.uy/espectacular-planta-en-la-peninsula/191691298","147022"
"https://www.infocasas.com.uy/venta-apartamento-dos-dormitorios-en-la-blanqueada-212/191708684",191708684,"[""https://cdn2.infocasas.com.uy/web/67a70bb540e27_infocdn.jpg"",""https://cdn2.infocasas.com.uy/web/67a70bb5f4058_infocdn.jpg"",""https://cdn2.infocasas.com.uy/web/67a70bb69212c_infocdn.jpg"",""https://cdn2.infocasas.com.uy/web/67a70bb715f1d_infocdn.jpg"",""https://cdn2.infocasas.com.uy/web/67a70bb7cb1c5_infocdn.jpg"",""https://cdn2.infocasas.com.uy/web/67a70bb891573_infocdn.jpg"",""https://cdn2.infocasas.com.uy/web/67a70bb91f14e_infocdn.jpg"",""https://cdn2.infocasas.com.uy/web/67a70bb9ba97f_infocdn.jpg"",""https://cdn2.infocasas.com.uy/web/67a70bba69e2e_infocdn.jpg"",""https://cdn2.infocasas.com.uy/web/67a70bbb22e81_infocdn.jpg"",""https://cdn2.infocasas.com.uy/web/67a70bbbc16a3_infocdn.jpg"",""https://cdn2.infocasas.com.uy/web/67a70bbc8aa37_infocdn.jpg"",""https://cdn2.infocasas.com.uy/web/67a70bbd464ba_infocdn.jpg"",""https://cdn2.infocasas.com.uy/web/67a70bbe07fe9_infocdn.jpg"",""https://cdn2.infocasas.com.uy/web/67a70bbea9ff1_infocdn.jpg"",""https://cdn2.infocasas.com.uy/web/67a70bbf6e92f_infocdn.jpg"",""https://cdn2.infocasas.com.uy/web/67a70bc025ebd_infocdn.jpg"",""https://cdn2.infocasas.com.uy/web/67a70bc0c6733_infocdn.jpg"",""https://cdn2.infocasas.com.uy/web/67a70bc18149c_infocdn.jpg"",""https://cdn2.infocasas.com.uy/web/67a70bc252ea8_infocdn.jpg"",""https://cdn2.infocasas.com.uy/web/67a70bc32389a_infocdn.jpg"",""https://cdn2.infocasas.com.uy/web/67a70bc36f985_infocdn.jpg"",""https://cdn2.infocasas.com.uy/web/67a70bc3a2a16_infocdn.jpg"",""https://cdn2.infocasas.com.uy/web/67a70bc3d2639_infocdn.jpg"",""https://cdn2.infocasas.com.uy/web/67a70bc410bad_infocdn.jpg"",""https://cdn2.infocasas.com.uy/web/67a70bc441e20_infocdn.jpg"",""https://cdn2.infocasas.com.uy/web/67a70bc4738d0_infocdn.jpg"",""https://cdn2.infocasas.com.uy/web/67a70bc4aaa15_infocdn.jpg"",""https://cdn2.infocasas.com.uy/web/67a70bc4e6f7c_infocdn.jpg"",""https://cdn2.infocasas.com.uy/web/67a70bc52a006_infocdn.jpg"",""https://cdn2.infocasas.com.uy/web/67a70bc561a73_infocdn.jpg""]","Edificio en construcción a estrenar en agosto de 2027.Apartamento de 2 dormitorios en venta en La Blanqueada.Piso 2 al contrafrente con orientación noreste.Living comedor con terraza, cocina integrada, 2 dormitorios y 1 baño completo.El edificio cuenta con Parques, CoWork, Coliving, Sum, Parrilleros, Solárium, Wet Spa, Gimnasios, Garages Bike Parking.01 Vista está equipado con domótica para controlar el hogar desde el teléfono móvil y permitir la integración de tecnologías para mejorar la calidad de vida, la eficiencia energética y la seguridad.Garaje opcional a U$S 19.000, no incluido en el precio.Forma de Pago:40 % Anticipo20% 24 cuotas desde el inicio de la obra 40% a la entregaGastos de Ocupación&nbsp;4,75%Cuenta con los beneficios de la Ley de vivienda de interés social.Acepta financiación bancaria.u212Ref. HA01 VistaReferencia: ABU50508 AP5344545                                                                                                                                Honorarios por intermediación: 3% + IVA para operaciones de compra. Un mes de alquiler + IVA para operaciones de alquiler.La información contenida en el presente documento ha sido proporcionada íntegramente por el/los propietarios del inmueble. Arquibrokers Servicios Inmobiliarios no se responsabiliza por las diferencias ni las modificaciones que puedan surgir a partir de este documento.Arquibrokers  Servicios Inmobiliarios",147339,"La Blanqueada, Bvar. Batlle y Ordoñez y Luciano Romero - u212","2","1","55 m2",,"Venta apartamento dos dormitorios en La Blanqueada- 212",59897381342,,,"Arquibrokers Servicios Inmobiliarios",,"En construcción","N/A","Apartamento","Venta","Montevideo","La Blanqueada","1","2026",,"https://www.infocasas.com.uy/venta-apartamento-dos-dormitorios-en-la-blanqueada-212/191708684","114651"
"https://www.infocasas.com.uy/2-mas/214195",214195,"[""https://cdn2.infocasas.com.uy/repo/img/3d7e4338453254a925014d42cde017b9e214d1ea.jpeg"",""https://cdn2.infocasas.com.uy/repo/img/57c9d725b0754_917.jpg"",""https://cdn2.infocasas.com.uy/repo/img/57c9d725c2096_37.jpg"",""https://cdn2.infocasas.com.uy/repo/img/57c9d725d23e4_138.jpg"",""https://cdn2.infocasas.com.uy/repo/img/6ed560a658089120a4415777b34e4f56629ae451.jpeg"",""https://cdn2.infocasas.com.uy/repo/img/ba778d83d8cede11c8e5028ac17e16098bbbd0f5.jpeg"",""https://cdn2.infocasas.com.uy/repo/img/ab8e6e25bf15709ac873e42963dc3a2a6cf9440f.jpg"",""https://cdn2.infocasas.com.uy/repo/img/57c9d725f3e58_607.jpg"",""https://cdn2.infocasas.com.uy/repo/img/57c9d726104d3_415.jpg"",""https://cdn2.infocasas.com.uy/repo/img/868255c59b9373415bfbdcc23341053962e162a6.jpeg"",""https://cdn2.infocasas.com.uy/repo/img/6dfe9091d14c3701ac44490a38ce76f9d7817cd2.jpeg"",""https://cdn2.infocasas.com.uy/repo/img/57c9d726212d9_595.jpg""]","Comoda, amplia, muy luminosa, cercada. A 3 cuadras del mar. 3 dormitorios con placares (1 matrimonial, 2 con 2 camas individuales, uno de ellos dividido transformandolo en dos dormitorios). Mosquitero en todas las ventanas y puertas. Caja fuerte tamaño laptop. Alarma. Wifi prepago (incluye 2 cargas). Direct tv básico prepago (incluido).Barbacoa muy bien equipada: amplia, cerrada, parrillero grande, cocina, microondas, heladera con freezer, sofa-cama, baño y agua caliente.Terreno agradable y con buena sombra.Con mascotas: consultar. No se permiten carpas en el terreno.Reserva: 50%Alquiler + consumos de luz y agua.",0,"Solís, ","3","2","150 m2","680 m2","2 Mas",99914191,,,"Florencia Bianchi",,"Buen estado","N/A","Casa","Venta","Maldonado","Solís","1","1975","Destacado","https://www.infocasas.com.uy/2-mas/214195",
"https://www.infocasas.com.uy/vazquez-ledesma-casi-jos-ellauri/191704574",191704574,"[""https://cdn2.infocasas.com.uy/repo/img/bf50a15ec2476c09428ee768b40a134967a15530.jpeg"",""https://cdn2.infocasas.com.uy/repo/img/f384bca841a230f7eb57ffdb382b00f63635f41b.jpeg"",""https://cdn2.infocasas.com.uy/repo/img/b2767173036a38c59e3dca407fa4a72309f00d82.jpeg"",""https://cdn2.infocasas.com.uy/repo/img/939dd395a6f39acab124ec8ac9435702d956efb6.jpeg"",""https://cdn2.infocasas.com.uy/repo/img/fd6c151470f20ce1c7dd29470b6bcd807b857347.jpeg"",""https://cdn2.infocasas.com.uy/repo/img/afc8cc1344cb1a71c94f9410460967a3c90caf3c.jpeg"",""https://cdn2.infocasas.com.uy/repo/img/6e1652259024ab3f7e9345ee13c23bfdc73c34e8.jpeg"",""https://cdn2.infocasas.com.uy/repo/img/1b14856d787db61e672c17a6bb42ae15b0b73fa4.jpeg"",""https://cdn2.infocasas.com.uy/repo/img/800cf5f8df2a71506bb99054b1376b98152a1a86.jpeg"",""https://cdn2.infocasas.com.uy/repo/img/730223aa59f558ddf39424ccf1eda3e9b2c0b66a.jpeg"",""https://cdn2.infocasas.com.uy/repo/img/8fe1a706460137d1d94b4128ffe9340ea981ba1f.jpeg"",""https://cdn2.infocasas.com.uy/repo/img/ef7531980346e48cac627d78128402d772451395.jpeg"",""https://cdn2.infocasas.com.uy/repo/img/1aac9c4b25bc40ea6f51e0c2831f02271b7eca08.jpeg"",""https://cdn2.infocasas.com.uy/repo/img/35f4d0bb3be2b10796966166f97bedc0af32656c.jpeg""]","Vazquez Ledesma casi José Ellauri Muy buen edificio. Año 1989Frente al parque de Villa Biarritz, próximo a José Ellauri.Piso medio. Muy buen estado de conservación.Comodidades: Amplio living-comedor con ventanales al frente. Cocina de época. Terraza lavadero. 2 dormitorios con placares (uno renovado con baño en suite y vista al frente con terraza, 2do baño para renovar) Habitación de servicio con pequeño baño o lavadero.&nbsp;Portería 24 hs.Calefacción central por losa radiante a gas.Garaje para 1 auto con cómodo acceso.Gastos comunes variables desde $ 24.000 (verano) a $ 33.000 (invierno)Contribución 3 x $ 23.713.Primaria 3 x $ 6.180.-&nbsp;&nbsp;",330000,"Villa Biarritz, José Vázquez Ledesma 2893, Montevideo Departamento de Montevideo, Uruguay","3","2","101 m2",,"Vazquez Ledesma casi José Ellauri",59825148126,,,"Estudio Ruben Alvarez",,"Buen estado","N/A","Apartamento","Venta","Montevideo","Villa Biarritz","1","1989",,"https://www.infocasas.com.uy/vazquez-ledesma-casi-jos-ellauri/191704574","123865"
"https://www.infocasas.com.uy/local-industrial-o-galpn-en-unin/187632181",187632181,"[""https://cdn2.infocasas.com.uy/repo/img/3_G920-1_835.jpg"",""https://cdn2.infocasas.com.uy/repo/img/3_G920-1_500.jpg"",""https://cdn2.infocasas.com.uy/repo/img/3_G920-1_931.jpg"",""https://cdn2.infocasas.com.uy/repo/img/3_G920-1_191.jpg"",""https://cdn2.infocasas.com.uy/repo/img/3_G920-1_911.jpg"",""https://cdn2.infocasas.com.uy/repo/img/3_G920-1_165.jpg"",""https://cdn2.infocasas.com.uy/repo/img/3_G920-1_916.jpg"",""https://cdn2.infocasas.com.uy/repo/img/3_G920-1_146.jpg"",""https://cdn2.infocasas.com.uy/repo/img/3_G920-1_707.jpg"",""https://cdn2.infocasas.com.uy/repo/img/3_G920-1_122.jpg""]","Importante local industrial mas casa de altos. Buena construcción. Ideal empresa  taller  depósito  varios rubros. Gran detalle a destacar la finca esta ubicada en una calle cerrada. Tiene entrada para autos y camiones  oficinas  sótano  manantial de agua. Muy buena casa con entrada independiente y comunicación con el local. La misma consta de liv.com.con estufa leña  salida a gran terraza al frente  excelente iluminación. 3 dorm  2 baños y cocina  todo reciclado en perfecto estado  comedor diario  terraza azotea única  cumpliendo la función de fondo con cesped y gran barbacoa cerrada con muy buena vista despejada. No deje de verla.

Las imágenes son meramente ilustrativas  pueden diferir de la realidad.
Los datos son proporcionados por el propietario  en consecuencia exime a Inm. Braglia de todo tipo de responsabilidad.",350000,"Unión, Proximo Pan de Azucar y Cno Carrasco",,"2","426 m2","360 m2","Local Industrial o Galpón en Unión",27119025,,,"Braglia Inmobiliaria ",,"Buen estado","N/A","Local industrial o galpón","Venta","Montevideo","Unión","1","1972",,"https://www.infocasas.com.uy/local-industrial-o-galpn-en-unin/187632181","3"
"https://www.infocasas.com.uy/apartamento-en-punta-del-este-roosevelt/192006515",192006515,"[""https://cdn2.infocasas.com.uy/repo/img/173012432_NDM-3542-TRA_846.jpg"",""https://cdn2.infocasas.com.uy/repo/img/173012432_NDM-3542-TRA_462.jpg"",""https://cdn2.infocasas.com.uy/repo/img/173012432_NDM-3542-TRA_947.jpg"",""https://cdn2.infocasas.com.uy/repo/img/173012432_NDM-3542-TRA_204.jpg"",""https://cdn2.infocasas.com.uy/repo/img/173012432_NDM-3542-TRA_880.jpg"",""https://cdn2.infocasas.com.uy/repo/img/173012432_NDM-3542-TRA_382.jpg"",""https://cdn2.infocasas.com.uy/repo/img/173012432_NDM-3542-TRA_459.jpg"",""https://cdn2.infocasas.com.uy/repo/img/173012432_NDM-3542-TRA_16.jpg"",""https://cdn2.infocasas.com.uy/repo/img/173012432_NDM-3542-TRA_913.jpg"",""https://cdn2.infocasas.com.uy/repo/img/173012432_NDM-3542-TRA_277.jpg"",""https://cdn2.infocasas.com.uy/repo/img/173012432_NDM-3542-TRA_564.jpg"",""https://cdn2.infocasas.com.uy/repo/img/173012432_NDM-3542-TRA_861.jpg"",""https://cdn2.infocasas.com.uy/repo/img/173012432_NDM-3542-TRA_170.jpg"",""https://cdn2.infocasas.com.uy/repo/img/173012432_NDM-3542-TRA_894.jpg"",""https://cdn2.infocasas.com.uy/repo/img/173012432_NDM-3542-TRA_421.jpg""]","Apartamento en Roosevelt - Punta del Este
Ubicado a 400 metros del Mar. 
Unidad de 2 Dormitorios 2 Baños 2 Suites 
Cocina : Cocina, Living , Comedor , Living Comedor 
Superficie : 114 m2 

Consulte con nuestros asesores.
Referencia Interna : Tera-3542",255000,"Roosevelt, Punta del Este, ","2","2","114 m2","114 m2","Apartamento en Punta del Este, Roosevelt",59899815537,,,"Inmobiliaria Nicolás De Módena",,"Buen estado","N/A","Apartamento","Venta","Maldonado","Roosevelt, Punta del Este","1","2009",,"https://www.infocasas.com.uy/apartamento-en-punta-del-este-roosevelt/192006515","173012432"
"https://www.infocasas.com.uy/casa-en-venta-playa-mansa-4-dormitorios-ideal-para-proyecto/188454472",188454472,"[""https://cdn2.infocasas.com.uy/repo/img/147051_LVN-5719-TRA_765.jpg"",""https://cdn2.infocasas.com.uy/repo/img/147051_LVN-5719-TRA_269.jpg"",""https://cdn2.infocasas.com.uy/repo/img/147051_LVN-5719-TRA_99.jpg"",""https://cdn2.infocasas.com.uy/repo/img/147051_LVN-5719-TRA_904.jpg"",""https://cdn2.infocasas.com.uy/repo/img/147051_LVN-5719-TRA_342.jpg"",""https://cdn2.infocasas.com.uy/repo/img/147051_LVN-5719-TRA_926.jpg"",""https://cdn2.infocasas.com.uy/repo/img/147051_LVN-5719-TRA_343.jpg"",""https://cdn2.infocasas.com.uy/repo/img/147051_LVN-5719-TRA_791.jpg"",""https://cdn2.infocasas.com.uy/repo/img/147051_LVN-5719-TRA_903.jpg"",""https://cdn2.infocasas.com.uy/repo/img/147051_LVN-5719-TRA_743.jpg"",""https://cdn2.infocasas.com.uy/repo/img/147051_LVN-5719-TRA_676.jpg"",""https://cdn2.infocasas.com.uy/repo/img/147051_LVN-5719-TRA_489.jpg"",""https://cdn2.infocasas.com.uy/repo/img/147051_LVN-5719-TRA_770.jpg"",""https://cdn2.infocasas.com.uy/repo/img/147051_LVN-5719-TRA_325.jpg"",""https://cdn2.infocasas.com.uy/repo/img/147051_LVN-5719-TRA_713.jpg""]","Casa frente al Mar, grandes dimensiones, frente de 75 mts. a la Rambla Costanera de la playa mansa y salida a la calle posterior. La misma cuenta con 4 dormitorios, 4 baños ( 3 Suite) + toilette, gran area social, cocina con desayunador, casa de caseros con dos dormitorios, baño y living comedor. Gran parque totalmente parquizado con pisicina, hidromasaje, cancha y gran barbacoa cerrada con sala de juegos. La altimetría del predio es ascendente hacia la calle posterior alcanzando la cota 16.00 mts. Se destaca del predio la presencia de variados ejemplares, por edad, tamaño y familia, de palmeras incorporadas en un paisaje costero con predominancia de pinos marítimos. 
Amplio lote con proyecto hotelero
Coordine su visita guiada.
Referencia Interna : Tera-5719",3500000,"Playa Mansa, Punta del Este, ","4","5","771 m2","7.526 m2","Casa en venta Playa Mansa 4 dormitorios ideal para proyecto!",42446757,,,"LIVING PUNTA",,"Buen estado","N/A","Casa","Venta","Maldonado","Playa Mansa, Punta del Este","1","1975",,"https://www.infocasas.com.uy/casa-en-venta-playa-mansa-4-dormitorios-ideal-para-proyecto/188454472","147051"
